"date","item","value","year","ytd_avg","ma_6day"
1996-12-01,"pop",271125,1996,269580.666666667,270418.5
1997-01-01,"pop",271360,1997,271360,270700.666666667
1997-02-01,"pop",271585,1997,271472.5,270968.833333333
1997-03-01,"pop",271821,1997,271588.666666667,271225
1997-04-01,"pop",272083,1997,271712.25,271475.333333333
1997-05-01,"pop",272342,1997,271838.2,271719.333333333
1997-06-01,"pop",272622,1997,271968.833333333,271968.833333333
1997-07-01,"pop",272912,1997,272103.571428571,272227.5
1997-08-01,"pop",273237,1997,272245.25,272502.833333333
1997-09-01,"pop",273553,1997,272390.555555556,272791.5
1997-10-01,"pop",273852,1997,272536.7,273086.333333333
1997-11-01,"pop",274126,1997,272681.181818182,273383.666666667
1997-12-01,"pop",274372,1997,272822.083333333,273675.333333333
1998-01-01,"pop",274626,1998,274626,273961
1998-02-01,"pop",274838,1998,274732,274227.833333333
1998-03-01,"pop",275047,1998,274837,274476.833333333
1998-04-01,"pop",275304,1998,274953.75,274718.833333333
1998-05-01,"pop",275564,1998,275075.8,274958.5
1998-06-01,"pop",275836,1998,275202.5,275202.5
1998-07-01,"pop",276115,1998,275332.857142857,275450.666666667
1998-08-01,"pop",276418,1998,275468.5,275714
1998-09-01,"pop",276714,1998,275606.888888889,275991.833333333
1998-10-01,"pop",277003,1998,275746.5,276275
1998-11-01,"pop",277277,1998,275885.636363636,276560.5
1998-12-01,"pop",277526,1998,276022.333333333,276842.166666667
1999-01-01,"pop",277790,1999,277790,277121.333333333
1999-02-01,"pop",277992,1999,277891,277383.666666667
1999-03-01,"pop",278198,1999,277993.333333333,277631
1999-04-01,"pop",278451,1999,278107.75,277872.333333333
1999-05-01,"pop",278717,1999,278229.6,278112.333333333
1999-06-01,"pop",279001,1999,278358.166666667,278358.166666667
1999-07-01,"pop",279295,1999,278492,278609
1999-08-01,"pop",279602,1999,278630.75,278877.333333333
1999-09-01,"pop",279903,1999,278772.111111111,279161.5
1999-10-01,"pop",280203,1999,278915.2,279453.5
1999-11-01,"pop",280471,1999,279056.636363636,279745.833333333
1999-12-01,"pop",280716,1999,279194.916666667,280031.666666667
2000-01-01,"pop",280976,2000,280976,280311.833333333
2000-02-01,"pop",281190,2000,281083,280576.5
2000-03-01,"pop",281409,2000,281191.666666667,280827.5
2000-04-01,"pop",281653,2000,281307,281069.166666667
2000-05-01,"pop",281877,2000,281421,281303.5
2000-06-01,"pop",282126,2000,281538.5,281538.5
2000-07-01,"pop",282385,2000,281659.428571429,281773.333333333
2000-08-01,"pop",282653,2000,281783.625,282017.166666667
2000-09-01,"pop",282932,2000,281911.222222222,282271
2000-10-01,"pop",283201,2000,282040.2,282529
2000-11-01,"pop",283453,2000,282168.636363636,282791.666666667
2000-12-01,"pop",283696,2000,282295.916666667,283053.333333333
2001-01-01,"pop",283920,2001,283920,283309.166666667
2001-02-01,"pop",284137,2001,284028.5,283556.5
2001-03-01,"pop",284350,2001,284135.666666667,283792.833333333
2001-04-01,"pop",284581,2001,284247,284022.833333333
2001-05-01,"pop",284810,2001,284359.6,284249
2001-06-01,"pop",285062,2001,284476.666666667,284476.666666667
2001-07-01,"pop",285309,2001,284595.571428571,284708.166666667
2001-08-01,"pop",285570,2001,284717.375,284947
2001-09-01,"pop",285843,2001,284842.444444444,285195.833333333
2001-10-01,"pop",286098,2001,284968,285448.666666667
2001-11-01,"pop",286341,2001,285092.818181818,285703.833333333
2001-12-01,"pop",286570,2001,285215.916666667,285955.166666667
2002-01-01,"pop",286788,2002,286788,286201.666666667
2002-02-01,"pop",286994,2002,286891,286439
2002-03-01,"pop",287190,2002,286990.666666667,286663.5
2002-04-01,"pop",287397,2002,287092.25,286880
2002-05-01,"pop",287623,2002,287198.4,287093.666666667
2002-06-01,"pop",287864,2002,287309.333333333,287309.333333333
2002-07-01,"pop",288105,2002,287423,287528.833333333
2002-08-01,"pop",288360,2002,287540.125,287756.5
2002-09-01,"pop",288618,2002,287659.888888889,287994.5
2002-10-01,"pop",288870,2002,287780.9,288240
2002-11-01,"pop",289106,2002,287901.363636364,288487.166666667
2002-12-01,"pop",289313,2002,288019,288728.666666667
2003-01-01,"pop",289518,2003,289518,288964.166666667
2003-02-01,"pop",289714,2003,289616,289189.833333333
2003-03-01,"pop",289911,2003,289714.333333333,289405.333333333
2003-04-01,"pop",290125,2003,289817,289614.5
2003-05-01,"pop",290346,2003,289922.8,289821.166666667
2003-06-01,"pop",290584,2003,290033,290033
2003-07-01,"pop",290820,2003,290145.428571429,290250
2003-08-01,"pop",291072,2003,290261.25,290476.333333333
2003-09-01,"pop",291321,2003,290379,290711.333333333
2003-10-01,"pop",291574,2003,290498.5,290952.833333333
2003-11-01,"pop",291807,2003,290617.454545455,291196.333333333
2003-12-01,"pop",292008,2003,290733.333333333,291433.666666667
2004-01-01,"pop",292192,2004,292192,291662.333333333
2004-02-01,"pop",292368,2004,292280,291878.333333333
2004-03-01,"pop",292561,2004,292373.666666667,292085
2004-04-01,"pop",292779,2004,292475,292285.833333333
2004-05-01,"pop",292997,2004,292579.4,292484.166666667
2004-06-01,"pop",293223,2004,292686.666666667,292686.666666667
2004-07-01,"pop",293463,2004,292797.571428571,292898.5
2004-08-01,"pop",293719,2004,292912.75,293123.666666667
2004-09-01,"pop",293971,2004,293030.333333333,293358.666666667
2004-10-01,"pop",294230,2004,293150.3,293600.5
2004-11-01,"pop",294466,2004,293269.909090909,293845.333333333
2004-12-01,"pop",294694,2004,293388.583333333,294090.5
2005-01-01,"pop",294914,2005,294914,294332.333333333
2005-02-01,"pop",295105,2005,295009.5,294563.333333333
2005-03-01,"pop",295287,2005,295102,294782.666666667
2005-04-01,"pop",295490,2005,295199,294992.666666667
2005-05-01,"pop",295704,2005,295300,295199
2005-06-01,"pop",295936,2005,295406,295406
2005-07-01,"pop",296186,2005,295517.428571429,295618
2005-08-01,"pop",296440,2005,295632.75,295840.5
2005-09-01,"pop",296707,2005,295752.111111111,296077.166666667
2005-10-01,"pop",296972,2005,295874.1,296324.166666667
2005-11-01,"pop",297207,2005,295995.272727273,296574.666666667
2005-12-01,"pop",297431,2005,296114.916666667,296823.833333333
2006-01-01,"pop",297647,2006,297647,297067.333333333
2006-02-01,"pop",297854,2006,297750.5,297303
2006-03-01,"pop",298060,2006,297853.666666667,297528.5
2006-04-01,"pop",298281,2006,297960.5,297746.666666667
2006-05-01,"pop",298496,2006,298067.6,297961.5
2006-06-01,"pop",298739,2006,298179.5,298179.5
2006-07-01,"pop",298996,2006,298296.142857143,298404.333333333
2006-08-01,"pop",299263,2006,298417,298639.166666667
2006-09-01,"pop",299554,2006,298543.333333333,298888.166666667
2006-10-01,"pop",299835,2006,298672.5,299147.166666667
2006-11-01,"pop",300094,2006,298801.727272727,299413.5
2006-12-01,"pop",300340,2006,298929.916666667,299680.333333333
2007-01-01,"pop",300574,2007,300574,299943.333333333
2007-02-01,"pop",300802,2007,300688,300199.833333333
2007-03-01,"pop",301021,2007,300799,300444.333333333
2007-04-01,"pop",301254,2007,300912.75,300680.833333333
2007-05-01,"pop",301483,2007,301026.8,300912.333333333
2007-06-01,"pop",301739,2007,301145.5,301145.5
2007-07-01,"pop",302004,2007,301268.142857143,301383.833333333
2007-08-01,"pop",302267,2007,301393,301628
2007-09-01,"pop",302546,2007,301521.111111111,301882.166666667
2007-10-01,"pop",302807,2007,301649.7,302141
2007-11-01,"pop",303054,2007,301777.363636364,302402.833333333
2007-12-01,"pop",303287,2007,301903.166666667,302660.833333333
2008-01-01,"pop",303506,2008,303506,302911.166666667
2008-02-01,"pop",303711,2008,303608.5,303151.833333333
2008-03-01,"pop",303907,2008,303708,303378.666666667
2008-04-01,"pop",304117,2008,303810.25,303597
2008-05-01,"pop",304323,2008,303912.8,303808.5
2008-06-01,"pop",304556,2008,304020,304020
2008-07-01,"pop",304798,2008,304131.142857143,304235.333333333
2008-08-01,"pop",305045,2008,304245.375,304457.666666667
2008-09-01,"pop",305309,2008,304363.555555556,304691.333333333
2008-10-01,"pop",305554,2008,304482.6,304930.833333333
2008-11-01,"pop",305786,2008,304601.090909091,305174.666666667
2008-12-01,"pop",306004,2008,304718,305416
2009-01-01,"pop",306208,2009,306208,305651
2009-02-01,"pop",306402,2009,306305,305877.166666667
2009-03-01,"pop",306588,2009,306399.333333333,306090.333333333
2009-04-01,"pop",306787,2009,306496.25,306295.833333333
2009-05-01,"pop",306984,2009,306593.8,306495.5
2009-06-01,"pop",307206,2009,306695.833333333,306695.833333333
2009-07-01,"pop",307439,2009,306802,306901
2009-08-01,"pop",307685,2009,306912.375,307114.833333333
2009-09-01,"pop",307946,2009,307027.222222222,307341.166666667
2009-10-01,"pop",308189,2009,307143.4,307574.833333333
2009-11-01,"pop",308418,2009,307259.272727273,307813.833333333
2009-12-01,"pop",308633,2009,307373.75,308051.666666667
2010-01-01,"pop",308833,2010,308833,308284
2010-02-01,"pop",309027,2010,308930,308507.666666667
2010-03-01,"pop",309212,2010,309024,308718.666666667
2010-04-01,"pop",309191.211,2010,309065.80275,308885.701833333
2010-05-01,"pop",309369.053,2010,309126.4528,309044.210666667
2010-06-01,"pop",309548.502,2010,309196.794333333,309196.794333333
2010-07-01,"pop",309745.698,2010,309275.209142857,309348.910666667
2010-08-01,"pop",309957.775,2010,309360.529875,309504.039833333
2010-09-01,"pop",310176.466,2010,309451.189444444,309664.784166667
2010-10-01,"pop",310399.958,2010,309546.0663,309866.242
2010-11-01,"pop",310595.764,2010,309641.493363636,310070.693833333
2010-12-01,"pop",310781.705,2010,309736.511,310276.227666667
2011-01-01,"pop",310960.74,2011,310960.74,310478.734666667
2011-02-01,"pop",311113.376,2011,311037.058,310671.334833333
2011-03-01,"pop",311265.404,2011,311113.173333333,310852.8245
2011-04-01,"pop",311436.238,2011,311193.9395,311025.537833333
2011-05-01,"pop",311607.08,2011,311276.5676,311194.0905
2011-06-01,"pop",311791.223,2011,311362.3435,311362.3435
2011-07-01,"pop",311997.049,2011,311453.015714286,311535.061666667
2011-08-01,"pop",312205.367,2011,311547.059625,311717.060166667
2011-09-01,"pop",312429.118,2011,311645.066111111,311911.0125
2011-10-01,"pop",312644.159,2011,311744.9754,312112.332666667
2011-11-01,"pop",312829.523,2011,311843.570636364,312316.073166667
2011-12-01,"pop",313009.712,2011,311940.749083333,312519.154666667
2012-01-01,"pop",313183.179,2012,313183.179,312716.843
2012-02-01,"pop",313338.977,2012,313261.078,312905.778
2012-03-01,"pop",313499.369,2012,313340.508333333,313084.153166667
2012-04-01,"pop",313667.127,2012,313422.163,313254.647833333
2012-05-01,"pop",313830.53,2012,313503.8364,313421.482333333
2012-06-01,"pop",314017.594,2012,313589.462666667,313589.462666667
2012-07-01,"pop",314210.786,2012,313678.223142857,313760.7305
2012-08-01,"pop",314422.341,2012,313771.237875,313941.291166667
2012-09-01,"pop",314646.749,2012,313868.516888889,314132.521166667
2012-10-01,"pop",314853.978,2012,313967.063,314330.329666667
2012-11-01,"pop",315053.863,2012,314065.863,314534.2185
2012-12-01,"pop",315232.752,2012,314163.10375,314736.744833333
2013-01-01,"pop",315389.595,2013,315389.595,314933.213
2013-02-01,"pop",315520.143,2013,315454.869,315116.18
2013-03-01,"pop",315662.224,2013,315523.987333333,315285.425833333
2013-04-01,"pop",315817.855,2013,315597.45425,315446.072
2013-05-01,"pop",315983.654,2013,315674.6942,315601.037166667
2013-06-01,"pop",316171.042,2013,315757.418833333,315757.418833333
2013-07-01,"pop",316358.778,2013,315843.327285714,315918.949333333
2013-08-01,"pop",316580.327,2013,315935.45225,316095.646666667
2013-09-01,"pop",316806.125,2013,316032.193666667,316286.296833333
2013-10-01,"pop",317022.27,2013,316131.2013,316487.032666667
2013-11-01,"pop",317228.026,2013,316230.912636364,316694.428
2013-12-01,"pop",317411.551,2013,316329.299166667,316901.1795
2014-01-01,"pop",317593.923,2014,317593.923,317107.037
2014-02-01,"pop",317753.883,2014,317673.903,317302.629666667
2014-03-01,"pop",317917.203,2014,317755.003,317487.809333333
2014-04-01,"pop",318089.218,2014,317838.55675,317665.634
2014-05-01,"pop",318269.505,2014,317924.7464,317839.213833333
2014-06-01,"pop",318464.152,2014,318014.647333333,318014.647333333
2014-07-01,"pop",318662.368,2014,318107.178857143,318192.7215
2014-08-01,"pop",318893.786,2014,318205.50475,318382.705333333
2014-09-01,"pop",319125.296,2014,318307.703777778,318584.054166667
2014-10-01,"pop",319353.734,2014,318412.3068,318794.806833333
2014-11-01,"pop",319564.209,2014,318517.025181818,319010.590833333
2014-12-01,"pop",319746.157,2014,318619.452833333,319224.258333333
2015-01-01,"pop",319928.646,2015,319928.646,319435.304666667
2015-02-01,"pop",320074.511,2015,320001.5785,319632.092166667
2015-03-01,"pop",320230.786,2015,320077.981,319816.3405
2015-04-01,"pop",320402.295,2015,320159.0595,319991.100666667
1967-07-01,"psavert",12.6,1967,12.6,NA
1967-08-01,"psavert",12.6,1967,12.6,NA
1967-09-01,"psavert",11.9,1967,12.3666666666667,NA
1967-10-01,"psavert",12.9,1967,12.5,NA
1967-11-01,"psavert",12.8,1967,12.56,NA
1967-12-01,"psavert",11.8,1967,12.4333333333333,12.4333333333333
1968-01-01,"psavert",11.7,1968,11.7,12.2833333333333
1968-02-01,"psavert",12.3,1968,12,12.2333333333333
1968-03-01,"psavert",11.7,1968,11.9,12.2
1968-04-01,"psavert",12.3,1968,12,12.1
1968-05-01,"psavert",12,1968,12,11.9666666666667
1968-06-01,"psavert",11.7,1968,11.95,11.95
1968-07-01,"psavert",10.7,1968,11.7714285714286,11.7833333333333
1968-08-01,"psavert",10.5,1968,11.6125,11.4833333333333
1968-09-01,"psavert",10.6,1968,11.5,11.3
1968-10-01,"psavert",10.8,1968,11.43,11.05
1968-11-01,"psavert",10.6,1968,11.3545454545455,10.8166666666667
1968-12-01,"psavert",11.1,1968,11.3333333333333,10.7166666666667
1969-01-01,"psavert",10.3,1969,10.3,10.65
1969-02-01,"psavert",9.7,1969,10,10.5166666666667
1969-03-01,"psavert",10.2,1969,10.0666666666667,10.45
1969-04-01,"psavert",9.7,1969,9.975,10.2666666666667
1969-05-01,"psavert",10.1,1969,10,10.1833333333333
1969-06-01,"psavert",11.1,1969,10.1833333333333,10.1833333333333
1969-07-01,"psavert",11.8,1969,10.4142857142857,10.4333333333333
1969-08-01,"psavert",11.5,1969,10.55,10.7333333333333
1969-09-01,"psavert",11.6,1969,10.6666666666667,10.9666666666667
1969-10-01,"psavert",11.4,1969,10.74,11.25
1969-11-01,"psavert",11.6,1969,10.8181818181818,11.5
1969-12-01,"psavert",11.8,1969,10.9,11.6166666666667
1970-01-01,"psavert",11.8,1970,11.8,11.6166666666667
1970-02-01,"psavert",11.7,1970,11.75,11.65
1970-03-01,"psavert",12.4,1970,11.9666666666667,11.7833333333333
1970-04-01,"psavert",13.3,1970,12.3,12.1
1970-05-01,"psavert",12.4,1970,12.32,12.2333333333333
1970-06-01,"psavert",12.3,1970,12.3166666666667,12.3166666666667
1970-07-01,"psavert",13.5,1970,12.4857142857143,12.6
1970-08-01,"psavert",13.4,1970,12.6,12.8833333333333
1970-09-01,"psavert",12.9,1970,12.6333333333333,12.9666666666667
1970-10-01,"psavert",13.1,1970,12.68,12.9333333333333
1970-11-01,"psavert",13.6,1970,12.7636363636364,13.1333333333333
1970-12-01,"psavert",13.2,1970,12.8,13.2833333333333
1971-01-01,"psavert",13.3,1971,13.3,13.25
1971-02-01,"psavert",13.3,1971,13.3,13.2333333333333
1971-03-01,"psavert",13.5,1971,13.3666666666667,13.3333333333333
1971-04-01,"psavert",13.2,1971,13.325,13.35
1971-05-01,"psavert",13.6,1971,13.38,13.35
1971-06-01,"psavert",14.7,1971,13.6,13.6
1971-07-01,"psavert",13.8,1971,13.6285714285714,13.6833333333333
1971-08-01,"psavert",13.6,1971,13.625,13.7333333333333
1971-09-01,"psavert",13.3,1971,13.5888888888889,13.7
1971-10-01,"psavert",13.3,1971,13.56,13.7166666666667
1971-11-01,"psavert",13.1,1971,13.5181818181818,13.6333333333333
1971-12-01,"psavert",13,1971,13.475,13.35
1972-01-01,"psavert",12.5,1972,12.5,13.1333333333333
1972-02-01,"psavert",12.8,1972,12.65,13
1972-03-01,"psavert",11.8,1972,12.3666666666667,12.75
1972-04-01,"psavert",11.5,1972,12.15,12.45
1972-05-01,"psavert",11.7,1972,12.06,12.2166666666667
1972-06-01,"psavert",11.7,1972,12,12
1972-07-01,"psavert",11.7,1972,11.9571428571429,11.8666666666667
1972-08-01,"psavert",12,1972,11.9625,11.7333333333333
1972-09-01,"psavert",12.2,1972,11.9888888888889,11.8
1972-10-01,"psavert",13,1972,12.09,12.05
1972-11-01,"psavert",13.6,1972,12.2272727272727,12.3666666666667
1972-12-01,"psavert",13.7,1972,12.35,12.7
1973-01-01,"psavert",12.4,1973,12.4,12.8166666666667
1973-02-01,"psavert",12.5,1973,12.45,12.9
1973-03-01,"psavert",12.7,1973,12.5333333333333,12.9833333333333
1973-04-01,"psavert",13.2,1973,12.7,13.0166666666667
1973-05-01,"psavert",13.2,1973,12.8,12.95
1973-06-01,"psavert",13.6,1973,12.9333333333333,12.9333333333333
1973-07-01,"psavert",13.2,1973,12.9714285714286,13.0666666666667
1973-08-01,"psavert",13.9,1973,13.0875,13.3
1973-09-01,"psavert",13.1,1973,13.0888888888889,13.3666666666667
1973-10-01,"psavert",14.4,1973,13.22,13.5666666666667
1973-11-01,"psavert",14.4,1973,13.3272727272727,13.7666666666667
1973-12-01,"psavert",14.8,1973,13.45,13.9666666666667
1974-01-01,"psavert",14.3,1974,14.3,14.15
1974-02-01,"psavert",14.2,1974,14.25,14.2
1974-03-01,"psavert",13.4,1974,13.9666666666667,14.25
1974-04-01,"psavert",13.1,1974,13.75,14.0333333333333
1974-05-01,"psavert",12.8,1974,13.56,13.7666666666667
1974-06-01,"psavert",12.8,1974,13.4333333333333,13.4333333333333
1974-07-01,"psavert",12.8,1974,13.3428571428571,13.1833333333333
1974-08-01,"psavert",12.1,1974,13.1875,12.8333333333333
1974-09-01,"psavert",12.9,1974,13.1555555555556,12.75
1974-10-01,"psavert",13.4,1974,13.18,12.8
1974-11-01,"psavert",13.8,1974,13.2363636363636,12.9666666666667
1974-12-01,"psavert",14,1974,13.3,13.1666666666667
1975-01-01,"psavert",13.2,1975,13.2,13.2333333333333
1975-02-01,"psavert",12.5,1975,12.85,13.3
1975-03-01,"psavert",12.7,1975,12.8,13.2666666666667
1975-04-01,"psavert",14.2,1975,13.15,13.4
1975-05-01,"psavert",17.3,1975,13.98,13.9833333333333
1975-06-01,"psavert",14.3,1975,14.0333333333333,14.0333333333333
1975-07-01,"psavert",12.6,1975,13.8285714285714,13.9333333333333
1975-08-01,"psavert",13,1975,13.725,14.0166666666667
1975-09-01,"psavert",13,1975,13.6444444444444,14.0666666666667
1975-10-01,"psavert",13.4,1975,13.62,13.9333333333333
1975-11-01,"psavert",12.7,1975,13.5363636363636,13.1666666666667
1975-12-01,"psavert",12,1975,13.4083333333333,12.7833333333333
1976-01-01,"psavert",11.7,1976,11.7,12.6333333333333
1976-02-01,"psavert",12.3,1976,12,12.5166666666667
1976-03-01,"psavert",12.2,1976,12.0666666666667,12.3833333333333
1976-04-01,"psavert",11.7,1976,11.975,12.1
1976-05-01,"psavert",12.3,1976,12.04,12.0333333333333
1976-06-01,"psavert",11.4,1976,11.9333333333333,11.9333333333333
1976-07-01,"psavert",11.7,1976,11.9,11.9333333333333
1976-08-01,"psavert",11.7,1976,11.875,11.8333333333333
1976-09-01,"psavert",11.4,1976,11.8222222222222,11.7
1976-10-01,"psavert",11.1,1976,11.75,11.6
1976-11-01,"psavert",11.4,1976,11.7181818181818,11.45
1976-12-01,"psavert",10.6,1976,11.625,11.3166666666667
1977-01-01,"psavert",10.6,1977,10.6,11.1333333333333
1977-02-01,"psavert",9.3,1977,9.95,10.7333333333333
1977-03-01,"psavert",10.5,1977,10.1333333333333,10.5833333333333
1977-04-01,"psavert",10.5,1977,10.225,10.4833333333333
1977-05-01,"psavert",10.3,1977,10.24,10.3
1977-06-01,"psavert",10.6,1977,10.3,10.3
1977-07-01,"psavert",10.5,1977,10.3285714285714,10.2833333333333
1977-08-01,"psavert",10.9,1977,10.4,10.55
1977-09-01,"psavert",11.1,1977,10.4777777777778,10.65
1977-10-01,"psavert",11,1977,10.53,10.7333333333333
1977-11-01,"psavert",11.2,1977,10.5909090909091,10.8833333333333
1977-12-01,"psavert",11.4,1977,10.6583333333333,11.0166666666667
1978-01-01,"psavert",11.9,1978,11.9,11.25
1978-02-01,"psavert",11.1,1978,11.5,11.2833333333333
1978-03-01,"psavert",11,1978,11.3333333333333,11.2666666666667
1978-04-01,"psavert",10.8,1978,11.2,11.2333333333333
1978-05-01,"psavert",10.3,1978,11.02,11.0833333333333
1978-06-01,"psavert",10,1978,10.85,10.85
1978-07-01,"psavert",10.9,1978,10.8571428571429,10.6833333333333
1978-08-01,"psavert",10.5,1978,10.8125,10.5833333333333
1978-09-01,"psavert",10.6,1978,10.7888888888889,10.5166666666667
1978-10-01,"psavert",10.7,1978,10.78,10.5
1978-11-01,"psavert",10.5,1978,10.7545454545455,10.5333333333333
1978-12-01,"psavert",10.4,1978,10.725,10.6
1979-01-01,"psavert",11.1,1979,11.1,10.6333333333333
1979-02-01,"psavert",11.1,1979,11.1,10.7333333333333
1979-03-01,"psavert",11.2,1979,11.1333333333333,10.8333333333333
1979-04-01,"psavert",11,1979,11.1,10.8833333333333
1979-05-01,"psavert",10.3,1979,10.94,10.85
1979-06-01,"psavert",9.9,1979,10.7666666666667,10.7666666666667
1979-07-01,"psavert",10.6,1979,10.7428571428571,10.6833333333333
1979-08-01,"psavert",9.7,1979,10.6125,10.45
1979-09-01,"psavert",9.4,1979,10.4777777777778,10.15
1979-10-01,"psavert",9.7,1979,10.4,9.93333333333333
1979-11-01,"psavert",9.7,1979,10.3363636363636,9.83333333333333
1979-12-01,"psavert",10.1,1979,10.3166666666667,9.86666666666667
1980-01-01,"psavert",9.9,1980,9.9,9.75
1980-02-01,"psavert",10.1,1980,10,9.81666666666666
1980-03-01,"psavert",10.2,1980,10.0666666666667,9.95
1980-04-01,"psavert",11.3,1980,10.375,10.2166666666667
1980-05-01,"psavert",11.4,1980,10.58,10.5
1980-06-01,"psavert",11.2,1980,10.6833333333333,10.6833333333333
1980-07-01,"psavert",11.3,1980,10.7714285714286,10.9166666666667
1980-08-01,"psavert",11.3,1980,10.8375,11.1166666666667
1980-09-01,"psavert",11.7,1980,10.9333333333333,11.3666666666667
1980-10-01,"psavert",11.3,1980,10.97,11.3666666666667
1980-11-01,"psavert",11.6,1980,11.0272727272727,11.4
1980-12-01,"psavert",11.4,1980,11.0583333333333,11.4333333333333
1981-01-01,"psavert",10.9,1981,10.9,11.3666666666667
1981-02-01,"psavert",10.8,1981,10.85,11.2833333333333
1981-03-01,"psavert",10.8,1981,10.8333333333333,11.1333333333333
1981-04-01,"psavert",10.9,1981,10.85,11.0666666666667
1981-05-01,"psavert",11,1981,10.88,10.9666666666667
1981-06-01,"psavert",10.8,1981,10.8666666666667,10.8666666666667
1981-07-01,"psavert",12.3,1981,11.0714285714286,11.1
1981-08-01,"psavert",12,1981,11.1875,11.3
1981-09-01,"psavert",12.4,1981,11.3222222222222,11.5666666666667
1981-10-01,"psavert",13,1981,11.49,11.9166666666667
1981-11-01,"psavert",13.2,1981,11.6454545454545,12.2833333333333
1981-12-01,"psavert",12.5,1981,11.7166666666667,12.5666666666667
1982-01-01,"psavert",12.7,1982,12.7,12.6333333333333
1982-02-01,"psavert",12.1,1982,12.4,12.65
1982-03-01,"psavert",12.2,1982,12.3333333333333,12.6166666666667
1982-04-01,"psavert",12.9,1982,12.475,12.6
1982-05-01,"psavert",12.3,1982,12.44,12.45
1982-06-01,"psavert",12.3,1982,12.4166666666667,12.4166666666667
1982-07-01,"psavert",12.5,1982,12.4285714285714,12.3833333333333
1982-08-01,"psavert",12.6,1982,12.45,12.4666666666667
1982-09-01,"psavert",11.8,1982,12.3777777777778,12.4
1982-10-01,"psavert",11.3,1982,12.27,12.1333333333333
1982-11-01,"psavert",10.9,1982,12.1454545454545,11.9
1982-12-01,"psavert",10.9,1982,12.0416666666667,11.6666666666667
1983-01-01,"psavert",11.1,1983,11.1,11.4333333333333
1983-02-01,"psavert",11.1,1983,11.1,11.1833333333333
1983-03-01,"psavert",10.6,1983,10.9333333333333,10.9833333333333
1983-04-01,"psavert",10.3,1983,10.775,10.8166666666667
1983-05-01,"psavert",9.9,1983,10.6,10.65
1983-06-01,"psavert",9.1,1983,10.35,10.35
1983-07-01,"psavert",9.6,1983,10.2428571428571,10.1
1983-08-01,"psavert",9.2,1983,10.1125,9.78333333333333
1983-09-01,"psavert",9.6,1983,10.0555555555556,9.61666666666667
1983-10-01,"psavert",9.7,1983,10.02,9.51666666666667
1983-11-01,"psavert",10.3,1983,10.0454545454545,9.58333333333333
1983-12-01,"psavert",10.1,1983,10.05,9.75
1984-01-01,"psavert",10,1984,10,9.81666666666666
1984-02-01,"psavert",11.7,1984,10.85,10.2333333333333
1984-03-01,"psavert",11.5,1984,11.0666666666667,10.55
1984-04-01,"psavert",11.5,1984,11.175,10.85
1984-05-01,"psavert",11.1,1984,11.16,10.9833333333333
1984-06-01,"psavert",11.1,1984,11.15,11.15
1984-07-01,"psavert",11.6,1984,11.2142857142857,11.4166666666667
1984-08-01,"psavert",11.8,1984,11.2875,11.4333333333333
1984-09-01,"psavert",11.8,1984,11.3444444444444,11.4833333333333
1984-10-01,"psavert",11.7,1984,11.38,11.5166666666667
1984-11-01,"psavert",10.9,1984,11.3363636363636,11.4833333333333
1984-12-01,"psavert",11.2,1984,11.325,11.5
1985-01-01,"psavert",10.3,1985,10.3,11.2833333333333
1985-02-01,"psavert",9.1,1985,9.7,10.8333333333333
1985-03-01,"psavert",8.7,1985,9.36666666666667,10.3166666666667
1985-04-01,"psavert",9.9,1985,9.5,10.0166666666667
1985-05-01,"psavert",11.1,1985,9.82,10.05
1985-06-01,"psavert",9.6,1985,9.78333333333333,9.78333333333333
1985-07-01,"psavert",9.1,1985,9.68571428571429,9.58333333333333
1985-08-01,"psavert",8.2,1985,9.5,9.43333333333333
1985-09-01,"psavert",7.3,1985,9.25555555555555,9.2
1985-10-01,"psavert",9.1,1985,9.24,9.06666666666666
1985-11-01,"psavert",9,1985,9.21818181818182,8.71666666666667
1985-12-01,"psavert",8.6,1985,9.16666666666667,8.55
1986-01-01,"psavert",8.6,1986,8.6,8.46666666666667
1986-02-01,"psavert",9.3,1986,8.95,8.65
1986-03-01,"psavert",9.9,1986,9.26666666666667,9.08333333333333
1986-04-01,"psavert",9.7,1986,9.375,9.18333333333333
1986-05-01,"psavert",9.3,1986,9.36,9.23333333333333
1986-06-01,"psavert",9.4,1986,9.36666666666667,9.36666666666667
1986-07-01,"psavert",9.3,1986,9.35714285714286,9.48333333333333
1986-08-01,"psavert",9,1986,9.3125,9.43333333333333
1986-09-01,"psavert",7.2,1986,9.07777777777778,8.98333333333333
1986-10-01,"psavert",8.4,1986,9.01,8.76666666666667
1986-11-01,"psavert",8.8,1986,8.99090909090909,8.68333333333333
1986-12-01,"psavert",7,1986,8.825,8.28333333333333
1987-01-01,"psavert",9.7,1987,9.7,8.35
1987-02-01,"psavert",8.5,1987,9.1,8.26666666666667
1987-03-01,"psavert",8.5,1987,8.9,8.48333333333333
1987-04-01,"psavert",4.5,1987,7.8,7.83333333333333
1987-05-01,"psavert",8.2,1987,7.88,7.73333333333333
1987-06-01,"psavert",7.7,1987,7.85,7.85
1987-07-01,"psavert",7.5,1987,7.8,7.48333333333333
1987-08-01,"psavert",7.2,1987,7.725,7.26666666666667
1987-09-01,"psavert",7.6,1987,7.71111111111111,7.11666666666666
